Generation 	 Training Error 	 Unseen Error 	 Size 	 Depth 
0	75,99598822220744	71,08627222977276	127	6
1	41,37149008549905	41,34099424697323	3	1
2	37,5588865202989	37,1174259444271	7	2
3	7,070709102352895	7,174595060535273	5	2
4	7,070709102352895	7,174595060535273	5	2
5	7,070709102352895	7,174595060535273	5	2
6	7,070709102352895	7,174595060535273	5	2
7	7,070709102352895	7,174595060535273	5	2
8	7,070709102352895	7,174595060535273	5	2
9	7,070709102352895	7,174595060535273	5	2
10	7,070709102352895	7,174595060535273	5	2
11	7,070709102352895	7,174595060535273	5	2
12	7,070709102352895	7,174595060535273	5	2
13	7,070709102352895	7,174595060535273	5	2
14	7,070709102352895	7,174595060535273	5	2
15	7,070709102352895	7,174595060535273	5	2
16	7,070709102352895	7,174595060535273	5	2
17	7,070709102352895	7,174595060535273	5	2
18	7,070709102352895	7,174595060535273	5	2
19	7,070709102352895	7,174595060535273	5	2
20	7,070709102352895	7,174595060535273	5	2
21	7,070709102352895	7,174595060535273	5	2
22	7,070709102352895	7,174595060535273	5	2
23	7,070709102352895	7,174595060535273	5	2
24	7,070709102352895	7,174595060535273	5	2
25	7,070709102352895	7,174595060535273	5	2
26	7,070709102352895	7,174595060535273	5	2
27	7,070709102352895	7,174595060535273	5	2
28	7,070709102352895	7,174595060535273	5	2
29	7,070709102352895	7,174595060535273	5	2
30	7,070709102352895	7,174595060535273	5	2
31	7,070709102352895	7,174595060535273	5	2
32	7,070709102352895	7,174595060535273	5	2
33	7,070709102352895	7,174595060535273	5	2
34	7,070709102352895	7,174595060535273	5	2
35	7,070709102352895	7,174595060535273	5	2
36	7,070709102352895	7,174595060535273	5	2
37	7,070709102352895	7,174595060535273	5	2
38	7,070709102352895	7,174595060535273	5	2
39	7,070709102352895	7,174595060535273	5	2
40	7,070709102352895	7,174595060535273	5	2
41	7,070709102352895	7,174595060535273	5	2
42	7,070709102352895	7,174595060535273	5	2
43	7,070709102352895	7,174595060535273	5	2
44	7,070709102352895	7,174595060535273	5	2
45	7,070709102352895	7,174595060535273	5	2
46	7,070709102352895	7,174595060535273	5	2
47	7,070709102352895	7,174595060535273	5	2
48	7,070709102352895	7,174595060535273	5	2
49	7,070709102352895	7,174595060535273	5	2
50	7,070709102352895	7,174595060535273	5	2
51	7,070709102352895	7,174595060535273	5	2
52	7,070709102352895	7,174595060535273	5	2
53	7,070709102352895	7,174595060535273	5	2
54	7,070709102352895	7,174595060535273	5	2
55	7,070709102352895	7,174595060535273	5	2
56	7,070709102352895	7,174595060535273	5	2
57	7,070709102352895	7,174595060535273	5	2
58	7,070709102352895	7,174595060535273	5	2
59	7,070709102352895	7,174595060535273	5	2
60	7,070709102352895	7,174595060535273	5	2
61	7,070709102352895	7,174595060535273	5	2
62	7,070709102352895	7,174595060535273	5	2
63	7,070709102352895	7,174595060535273	5	2
64	7,070709102352895	7,174595060535273	5	2
65	7,070709102352895	7,174595060535273	5	2
66	7,070709102352895	7,174595060535273	5	2
67	7,070709102352895	7,174595060535273	5	2
68	7,070709102352895	7,174595060535273	5	2
69	7,070709102352895	7,174595060535273	5	2
70	7,070709102352895	7,174595060535273	5	2
71	7,070709102352895	7,174595060535273	5	2
72	7,070709102352895	7,174595060535273	5	2
73	7,070709102352895	7,174595060535273	5	2
74	7,070709102352895	7,174595060535273	5	2
75	7,070709102352895	7,174595060535273	5	2
76	7,070709102352895	7,174595060535273	5	2
77	7,070709102352895	7,174595060535273	5	2
78	7,070709102352895	7,174595060535273	5	2
79	7,070709102352895	7,174595060535273	5	2
80	7,070709102352895	7,174595060535273	5	2
81	7,070709102352895	7,174595060535273	5	2
82	7,070709102352895	7,174595060535273	5	2
83	7,070709102352895	7,174595060535273	5	2
84	7,070709102352895	7,174595060535273	5	2
85	7,070709102352895	7,174595060535273	5	2
86	7,070709102352895	7,174595060535273	5	2
87	7,070709102352895	7,174595060535273	5	2
88	7,070709102352895	7,174595060535273	5	2
89	7,070709102352895	7,174595060535273	5	2
90	7,070709102352895	7,174595060535273	5	2
91	7,070709102352895	7,174595060535273	5	2
92	7,070709102352895	7,174595060535273	5	2
93	7,070709102352895	7,174595060535273	5	2
94	7,070709102352895	7,174595060535273	5	2
95	7,070709102352895	7,174595060535273	5	2
96	7,070709102352895	7,174595060535273	5	2
97	7,070709102352895	7,174595060535273	5	2
98	7,070709102352895	7,174595060535273	5	2
99	7,070709102352895	7,174595060535273	5	2
100	7,070709102352895	7,174595060535273	5	2
101	7,070709102352895	7,174595060535273	5	2
102	7,070709102352895	7,174595060535273	5	2
103	7,070709102352895	7,174595060535273	5	2
104	7,070709102352895	7,174595060535273	5	2
105	7,070709102352895	7,174595060535273	5	2
106	7,070709102352895	7,174595060535273	5	2
107	7,070709102352895	7,174595060535273	5	2
108	7,070709102352895	7,174595060535273	5	2
109	7,070709102352895	7,174595060535273	5	2
110	7,070709102352895	7,174595060535273	5	2
111	7,070709102352895	7,174595060535273	5	2
112	7,070709102352895	7,174595060535273	5	2
113	7,070709102352895	7,174595060535273	5	2
114	7,070709102352895	7,174595060535273	5	2
115	7,070709102352895	7,174595060535273	5	2
116	7,070709102352895	7,174595060535273	5	2
117	7,070709102352895	7,174595060535273	5	2
118	7,070709102352895	7,174595060535273	5	2
119	7,070709102352895	7,174595060535273	5	2
120	7,070709102352895	7,174595060535273	5	2
121	7,070709102352895	7,174595060535273	5	2
122	7,070709102352895	7,174595060535273	5	2
123	7,070709102352895	7,174595060535273	5	2
