Generation 	 Training Error 	 Unseen Error 	 Size 	 Depth 
0	13,90919388960397	13,096067267291547	7	2
1	7,2450824789980635	6,756488052882975	5	2
2	7,094028134092193	6,731273796523152	19	4
3	7,094028134092193	6,731273796523152	19	4
4	7,019309579835093	6,685581172405693	11	3
5	7,0094310676467115	6,703463491395319	11	3
6	6,915073547364833	6,335746193033667	73	9
7	6,863584843396465	6,405830263791275	53	8
8	6,827010631244219	6,5529094276980375	107	13
9	6,71741724583263	6,7501478611128825	221	17
10	6,26890017404465	6,488721039295114	163	13
11	6,0534491691726595	6,726660739865881	155	13
12	5,865074064216	6,451992393165452	157	13
13	5,632614293611295	6,536010419900551	169	14
14	5,618986294066286	6,518633247895526	171	14
15	5,537484484224698	6,32404122271994	175	14
16	5,460442696816521	5,991484154002243	173	14
17	5,373549982201828	5,933439061838491	169	14
18	5,3287424211296806	6,734779335583519	165	14
19	5,291202468857155	6,9148681323989445	167	14
20	5,135424371142986	6,3639945333021934	165	14
21	4,917996061757167	6,187768810426958	165	14
22	4,8611947067218	6,286275669846351	165	14
23	4,850788365954222	6,4440281399091095	165	14
24	4,80288641711435	6,339280830882575	163	14
25	4,778393348975728	6,408223198072187	165	14
26	4,747216380004877	7,107486542853338	163	14
27	4,680920174571577	6,321524779399492	165	14
28	4,659037245270397	6,316092542135014	165	14
29	4,627795558230141	6,389834485089412	213	15
30	4,600460958991168	6,342505681846775	215	15
31	4,565044252485388	6,307966057684772	215	15
32	4,538767903301704	6,420717194676668	229	15
33	4,513979654145784	5,961307866612214	213	16
34	4,507538550333281	5,954269176641146	219	16
35	4,5030088711545195	5,948600635336183	213	16
36	4,45858289180262	5,965981668162311	215	16
37	4,455240714925001	5,9460850649741674	215	16
38	4,440023159995307	5,543157663231199	325	16
39	4,411409643165415	5,82135516626898	327	16
40	4,389370098596148	5,777987758929503	327	16
41	4,365791401253031	5,62902249960947	329	16
42	4,331639506706281	40,269509577221754	339	17
43	4,295051903818592	6,836577641374948	353	16
44	4,287274815667792	6,818536387409529	351	16
45	4,271435847330734	6,761790796645867	353	16
46	4,267722437926909	6,86332022746401	383	16
47	4,221626302462238	6,855627470389413	355	16
48	4,192985413250288	6,712832823341047	361	16
49	4,192985413250288	6,712832823341047	361	16
50	4,14949495129459	7,063361989050858	389	16
51	4,132358732194577	6,97686766633988	391	16
52	4,120230112695872	6,806747647256504	389	16
53	4,1119891770832036	6,854610080583971	401	16
54	4,097821495916966	6,952489193695138	391	17
55	4,076055542884696	6,611506711056367	407	17
56	4,074869538377564	6,579085094191312	407	17
57	4,037625898603338	6,59084895480739	407	17
58	4,033904481179371	6,585229384461263	407	17
59	4,025518203060895	6,592231602946772	401	17
60	4,0130047506697215	6,608203312569202	389	17
61	3,994691827614443	6,6250539445366785	389	17
62	3,9919748004418643	6,5952479879293415	389	17
63	3,981731640932712	6,690889183533274	407	17
64	3,975347542278167	6,573841076434826	391	17
65	3,9471903704587574	6,629435366875586	433	17
66	3,9464007763718674	6,6098425196447295	431	17
67	3,9338156545990026	6,618920725070111	433	17
68	3,9295461006247248	6,6090735437875585	435	17
69	3,9228304936465537	6,6663442917103435	433	17
70	3,9069571287735014	6,696729150753986	459	17
71	3,8747431324965858	6,553731488308556	435	17
72	3,860008108184959	6,59238620726514	435	17
73	3,8480698572881455	6,593871551373792	435	17
74	3,8216505666093785	6,585158540378819	435	17
75	3,820279337671057	6,561924627633224	433	17
76	3,7607752798213676	6,529947721145832	433	17
77	3,7482917537268863	6,595363359890163	449	17
78	3,7413033756309955	6,543389012956194	433	17
79	3,7332957145433174	6,454699378544397	433	17
80	3,7232880512577906	6,572689737098556	451	17
81	3,6984149987155943	6,522635519825492	441	17
82	3,6916299793551812	6,523768135410115	447	17
83	3,642319967262523	6,576860216080508	439	17
84	3,638463578801939	6,577014064359362	441	17
85	3,629204803051926	6,644092456531474	441	17
86	3,6205525257096265	6,644876987078495	441	17
87	3,6155261036093345	6,559005002095776	443	17
88	3,6125841002041796	6,518626396823438	443	17
89	3,585930446420654	6,560947769742435	461	17
90	3,5844982630122186	6,560683123025432	459	17
91	3,565489500455385	6,522468783792794	465	17
92	3,561932696349184	6,492602308450519	467	17
93	3,556310618988852	6,428235266086574	467	17
94	3,5515282429747437	6,56292897233069	477	17
95	3,5327247995028626	6,536762058893975	479	17
96	3,5218418324722354	6,308044966666611	479	17
97	3,5129484048249107	6,4372480077147625	479	17
98	3,500470873356191	5,924988481206902	483	17
99	3,499704863575855	5,932722092195278	483	17
