Generation 	 Training Error 	 Unseen Error 	 Size 	 Depth 
0	81,68952717006812	81,31820250960452	7	2
1	47,016780788340526	46,89693984105814	3	1
2	40,729984460210346	40,37336068989806	5	2
3	7,027552415637999	7,275222796653282	11	4
4	7,027552415637999	7,275222796653282	11	4
5	7,027552415637999	7,275222796653282	11	4
6	7,027552415637999	7,275222796653282	11	4
7	6,886431145723336	7,1453272024760395	15	4
8	6,784659577646905	7,003224820276799	13	3
9	6,784659577646905	7,003224820276799	13	3
10	6,784659577646905	7,003224820276799	13	3
11	6,709776875080602	6,90618377710967	27	9
12	6,502908124787499	6,766628492390522	29	10
13	6,461880426715284	6,759402662650028	139	13
14	6,453058115150833	6,754505228135294	53	12
15	6,453058115150833	6,754505228135294	53	12
16	6,287637776887737	6,518259440531136	137	14
17	6,287637776887737	6,518259440531136	137	14
18	6,285413808800104	6,517312066071365	139	14
19	6,16855298375827	6,554757512362974	239	14
20	6,144478252830585	6,4251838407722275	153	15
21	6,144381116692804	6,425067195185842	155	15
22	6,028303050921842	6,367874167584685	29	10
23	6,028303050921842	6,367874167584685	29	10
24	6,028303050921842	6,367874167584685	29	10
25	6,028303050921842	6,367874167584685	29	10
26	6,028303050921842	6,367874167584685	29	10
27	6,002373004323079	6,557528353706931	127	12
28	5,922372306194059	6,3169282383472165	137	12
29	5,922352190364464	6,316640632161643	135	12
30	5,9223400910937745	6,316540529997402	135	12
31	5,9223400910937745	6,316540529997402	135	12
32	5,895326634916362	6,32198264277894	131	12
33	5,887786329853738	6,310115294609084	125	12
34	5,870394926919078	6,275958220416149	135	13
35	5,870394926919078	6,275958220416149	135	13
36	5,867896268946717	6,264750823476759	131	12
37	5,859899039784421	6,27526778554213	137	13
38	5,846845067687321	6,230437623137308	125	13
39	5,846838403426719	6,230450662714538	127	13
40	5,7954423770435755	6,5287516790753815	229	16
41	5,788922241440298	6,171090287299565	245	17
42	5,708875411038917	6,121124908411911	133	14
43	5,708875411038917	6,121124908411911	133	14
44	5,64081224398061	6,413858280714602	229	16
45	5,64081224398061	6,413858280714602	229	16
46	5,469268401914895	6,153511389625031	235	16
47	5,454094105696145	6,149149333186672	233	16
48	5,432661154188441	6,187171549253269	235	16
49	5,36333903297528	5,682643658076158	233	17
50	5,361528071778839	6,136363351964811	237	16
51	5,3406911676693305	5,705598113267333	229	17
52	5,3340960956662276	6,126295451532303	301	17
53	5,325551131533865	6,125091179548586	295	17
54	5,2780283020377645	5,743155503295146	237	17
55	5,2780283020377645	5,743155503295146	237	17
56	5,273365641224384	5,67245285673207	221	17
57	5,24043548503877	5,667730191677328	221	17
58	5,231413619279736	5,668354667636444	231	17
59	5,231413619279736	5,668354667636444	233	17
60	5,207110990046765	5,688023887228436	231	17
61	5,154174386043194	5,711398392214327	233	17
62	5,154174386043194	5,711398392214327	233	17
63	5,154163649104039	5,711399447517764	233	17
64	5,154163649104039	5,711399447517764	233	17
65	5,131028253123485	5,700227085356658	229	17
66	5,1284619988606535	5,6909969022852165	235	17
67	5,120446612236829	5,678334752524555	229	17
68	5,106850710692031	5,6963549460292935	235	17
69	4,992065492156679	5,620805603548459	231	17
70	4,992065492156679	5,620805603548459	231	17
71	4,963909734315561	5,5880924376698164	231	17
72	4,963909734315561	5,5880924376698164	231	17
73	4,963474953146922	5,588366653082702	229	17
74	4,959798358694279	5,5662453231623825	239	17
75	4,933010394951984	5,585698293471182	221	17
76	4,877956401929938	5,4909653599489685	245	17
77	4,877956401929938	5,4909653599489685	245	17
78	4,877956401929938	5,4909653599489685	245	17
79	4,877566095330635	5,491712602088369	245	17
80	4,871909793592232	5,4919022814083815	239	17
81	4,871900028965133	5,491891971378989	239	17
82	4,871817899536256	5,494067401204494	239	17
83	4,860982427220127	5,500915406782701	343	17
84	4,860982427220127	5,500915406782701	343	17
85	4,849485014232796	5,4224482693312295	293	17
86	4,8490804287629965	5,422535116131355	287	17
87	4,828044556679875	5,460676509914836	307	17
88	4,826413397812619	5,447730783678506	305	17
89	4,820383771868742	5,416081909392954	303	17
90	4,816569781728201	5,4155480483733776	303	17
91	4,811769566664164	5,463453854964483	321	17
92	4,802384751069712	5,47089339030382	323	17
93	4,799818855521694	5,46903484530263	321	17
94	4,797488996393917	5,466466180491276	325	17
95	4,796313516261883	5,463888212620334	323	17
96	4,7937368328951315	5,458127773056994	323	17
97	4,7937368328951315	5,458127773056994	323	17
98	4,776185082768742	5,449851924287893	317	17
99	4,768368839606133	5,4635957874503855	327	17
100	4,768368839606133	5,4635957874503855	327	17
101	4,768368839606133	5,4635957874503855	327	17
102	4,75364579698681	5,396485802982599	313	17
103	4,75364579698681	5,396485802982599	313	17
104	4,735469455556218	5,411270988223753	417	17
105	4,735469455556218	5,411270988223753	417	17
106	4,703852130123798	5,160223357304703	311	17
107	4,701248900168394	5,170047332152623	311	17
108	4,701248900168394	5,170047332152623	311	17
109	4,701248900168394	5,170047332152623	311	17
110	4,701248900168394	5,170047332152623	311	17
111	4,701248900168394	5,170047332152623	311	17
112	4,693773533738276	5,205507671419107	415	17
113	4,6824964582410145	5,210181838055851	313	17
114	4,6720582895274285	5,2846330445342105	347	17
115	4,662525647491181	5,250188430230794	409	17
116	4,637456580525172	5,141772959261187	349	17
117	4,637456580525172	5,141772959261187	349	17
118	4,622791358711115	5,1280100977835295	349	17
119	4,609953185238195	5,113936975327389	349	17
120	4,609950658143031	5,11394297438249	353	17
121	4,578258090925914	5,0985444987261745	349	17
122	4,578258090925914	5,0985444987261745	349	17
123	4,578231741997475	5,098568144897327	349	17
124	4,578231741997475	5,098568144897327	347	17
125	4,552534447415694	5,027103695944781	321	17
126	4,552534447415694	5,027103695944781	321	17
127	4,545564177076312	5,024328112622474	321	17
128	4,532499693011057	5,027018571318858	319	17
129	4,525579707012661	5,133837566072815	345	17
130	4,522767160119528	5,0209370747780495	323	17
131	4,521145652025897	5,03664098963646	321	17
132	4,516996433350338	5,015022777464629	323	17
133	4,467416398722604	4,996492071498485	317	17
134	4,467416398722604	4,996492071498485	317	17
135	4,467416398722604	4,996492071498485	317	17
136	4,467416398722604	4,996492071498485	315	17
137	4,4650292240478775	5,002834434169987	317	17
138	4,456137353532431	4,998743425827806	313	17
139	4,456137353532431	4,998743425827806	313	17
140	4,456137353532431	4,998743425827806	313	17
141	4,456137353532431	4,998743425827806	313	17
142	4,44518935039865	4,988046831332003	361	17
143	4,436347011103547	4,952683728863285	319	17
144	4,434914993997892	4,950725142331708	321	17
145	4,42927126268319	4,950032543091448	353	17
146	4,416532328242007	4,935593721790058	321	17
147	4,416197065567023	4,933904835459455	321	17
148	4,403462379807869	4,927185016243101	321	17
149	4,403462379807869	4,927185016243101	321	17
150	4,403462379807869	4,927185016243101	321	17
151	4,400999975018835	4,916051005278437	321	17
152	4,400999975018835	4,916051005278437	321	17
153	4,400999975018835	4,916051005278437	321	17
154	4,400999975018835	4,916051005278437	315	17
155	4,393734921246552	4,897091463318336	349	17
156	4,393734921246552	4,897091463318336	349	17
157	4,393734543099283	4,897091509758224	349	17
158	4,390318428780889	4,909088791100939	325	17
159	4,388970066497618	4,892183740135995	329	17
160	4,385759415642873	4,9090928188337335	443	17
161	4,373734618713872	4,928693148350698	323	17
162	4,362274390054743	4,906324651255773	323	17
163	4,362274390054743	4,906324651255773	323	17
164	4,362274390054743	4,906324651255773	323	17
165	4,362274390054743	4,906324651255773	323	17
166	4,360845041744431	4,91218108374971	453	17
167	4,360845041744431	4,91218108374971	453	17
168	4,355873429117694	4,919628289727258	327	17
169	4,345277609763849	4,888218641194534	321	17
170	4,345277609763849	4,888218641194534	321	17
171	4,345277609763849	4,888218641194534	321	17
172	4,345277609763849	4,888218641194534	321	17
173	4,340224935789083	4,884950424458165	321	17
174	4,340224935789083	4,884950424458165	321	17
175	4,338930122453479	4,798132096530849	427	17
176	4,321283763389512	4,888457799387329	339	17
177	4,321283763389512	4,888457799387329	341	17
178	4,318983715821852	4,880507015968563	339	17
179	4,318983715821852	4,880507015968563	339	17
180	4,318983715821852	4,880507015968563	339	17
181	4,318983715821852	4,880507015968563	339	17
182	4,318983715821852	4,880507015968563	333	17
183	4,306128390425587	4,876187867536282	467	17
184	4,306128390425587	4,876187867536282	467	17
185	4,306128390425587	4,876187867536282	467	17
186	4,3060841039846025	4,876547183983753	467	17
187	4,3059147422266495	4,876283981812013	457	17
188	4,301950645764427	4,879191695026684	469	17
189	4,301950645764427	4,879191695026684	469	17
190	4,301950645764427	4,879191695026684	475	17
191	4,261431732536621	5,9590958692719385	513	17
192	4,261431732536621	5,9590958692719385	513	17
193	4,261431732536621	5,9590958692719385	513	17
194	4,241616950292763	5,911643177526831	513	17
195	4,241616950292763	5,911643177526831	507	17
196	4,241462088429525	5,911191757675153	507	17
197	4,241462088429525	5,911191757675153	507	17
198	4,226005219735417	4,750916285837259	507	17
199	4,225976326328989	4,750925387572532	505	17
200	4,225976326328989	4,750925387572532	505	17
201	4,223565432090124	4,755099405973673	475	17
202	4,223258611928602	4,750866271852466	499	17
203	4,2224404447175985	4,752202836865879	449	17
204	4,217117998987904	4,756156392568016	507	17
205	4,21709972372183	4,756172354877131	509	17
206	4,2145266452358765	4,755957770892208	509	17
207	4,2145266452358765	4,755957770892208	511	17
208	4,214526641396656	4,755957755636495	515	17
209	4,214526641396656	4,755957755636495	515	17
210	4,213408815579897	4,758115132096607	511	17
211	4,209483575041495	4,751178566699798	513	17
212	4,209483575041495	4,751178566699798	513	17
213	4,206561077564016	4,753107888332026	533	17
214	4,206560358926636	4,753101512561541	533	17
215	4,176932862663815	4,711396174764736	473	17
216	4,176932862663815	4,711396174764736	473	17
217	4,175453971472841	4,712483394345926	471	17
218	4,175453971472841	4,712483394345926	471	17
219	4,174903836359279	4,712428669712918	469	17
220	4,174632037078718	4,712440925902403	463	17
221	4,174625751516537	4,712570140820556	473	17
222	4,172348442594777	4,706594227287052	459	17
223	4,172348442594777	4,706594227287052	459	17
224	4,167111885567133	4,706633144451594	459	17
225	4,166285861253627	4,711927584638282	465	17
226	4,166285861253627	4,711927584638282	465	17
227	4,150534722732877	4,708537452439248	459	17
228	4,150116503281077	4,7062416586832505	555	17
229	4,150116503281077	4,7062416586832505	555	17
230	4,150116503281077	4,7062416586832505	555	17
231	4,148952564730847	4,7069592607800645	541	17
232	4,1434474307728575	4,701880915943488	555	17
233	4,139832084599148	4,7011209376618055	553	17
234	4,139832084599148	4,7011209376618055	553	17
235	4,139832084599148	4,7011209376618055	553	17
236	4,13968612144581	4,7588573924053055	553	17
237	4,13968612144581	4,7588573924053055	553	17
238	4,134255443759941	4,709520263376452	553	17
239	4,134255443759941	4,709520263376452	553	17
240	4,130203604199938	4,700773616555396	551	17
241	4,130203604199938	4,700773616555396	551	17
242	4,127346120414201	4,69841514317316	553	17
243	4,127346120414201	4,69841514317316	553	17
244	4,112894640049343	4,555331859503161	547	17
245	4,112894640049343	4,555331859503161	547	17
246	4,112894640049343	4,555331859503161	547	17
247	4,111123891453979	4,552349723676684	551	17
248	4,1109270503305195	4,552558714033355	547	17
249	4,1106859340700055	4,554183144216521	551	17
250	4,102314026288265	4,52623252067236	529	17
251	4,0516351708953335	4,511148775093387	545	17
252	4,051587846390881	4,511154472656597	537	17
253	4,051393660219692	4,51110697241619	533	17
254	4,045261818713097	4,506973878044315	543	17
255	4,031875906879374	4,503681221822937	573	17
256	4,031875906879374	4,503681221822937	573	17
257	4,031336590034102	4,504315876171511	575	17
258	4,031336590034102	4,504315876171511	575	17
259	4,031336590034102	4,504315876171511	575	17
260	4,031032331836223	4,502137257617497	563	17
261	4,031032331836223	4,502137257617497	563	17
262	4,015157350799867	4,492746806344302	561	17
263	4,015157350799867	4,492746806344302	561	17
264	4,011792581231646	4,520970344819014	563	17
265	4,004074675476516	4,513715238525445	563	17
266	4,00405781850836	4,51374297131969	563	17
267	4,0039572554633835	4,513761920004113	563	17
268	4,0034368316607	4,513738397985882	563	17
269	4,002588680780652	4,511537598608098	565	17
270	3,998080030135247	4,513270222716133	527	17
271	3,980413749559218	4,522100280206565	527	17
272	3,980413749559218	4,522100280206565	527	17
273	3,980413749559218	4,522100280206565	527	17
274	3,9696498257141113	4,534646224427123	563	17
275	3,9696498257141113	4,534646224427123	563	17
276	3,9696498257141113	4,534646224427123	563	17
277	3,9694718212670455	4,534737948366709	567	17
278	3,9694718212670455	4,534737948366709	567	17
279	3,966809238522217	4,526617526257717	557	17
280	3,966809238522217	4,526617526257717	557	17
281	3,966809238522217	4,526617526257717	557	17
282	3,966809238522217	4,526617526257717	557	17
283	3,966809238522217	4,526617526257717	557	17
