Generation 	 Training Error 	 Unseen Error 	 Size 	 Depth 
188	4,3173385869155405	34,42336052098672	217	16
189	4,313835267600024	6,384600244871307	218	16
190	4,312317929969205	6,382061331910778	218	16
191	4,308172778007871	6,679951651213554	218	16
192	4,307534404782663	6,674728274673634	219	16
193	4,306533489253311	6,7039607534854415	219	16
194	4,304741293560588	6,724333155408339	220	16
195	4,302330546682202	6,702943316925727	223	16
196	4,298440967626591	6,707372177921578	222	16
197	4,296300365607326	6,6916460453830435	222	16
198	4,29008970557381	6,6833185889375955	220	16
199	4,288037383094365	6,685095044350502	220	16
200	4,283153621901734	6,68713508072164	217	16
201	4,279298569363337	6,6644661315590055	218	16
202	4,276455855147115	6,654634223684868	219	16
203	4,272667802537728	6,703827279675171	220	16
204	4,270487509952157	7,339518443426789	218	16
205	4,264101175982299	7,359759294940289	219	16
206	4,2594919008368946	6,91528649472587	220	16
207	4,258698962049401	6,882249152579252	220	16
208	4,25582739705713	6,881468235201383	222	16
209	4,254141400364273	6,879256335609673	222	16
210	4,249571245634384	6,849419381285347	225	16
211	4,245143305907726	6,976120769751373	227	16
212	4,243673564486481	6,983270383167815	227	16
213	4,242908185067403	6,8036564495748255	227	16
214	4,239389498532421	6,771177740696433	227	16
215	4,232408826937838	26,103194061283833	227	16
216	4,226460748422211	7,589225094124759	227	16
217	4,222495664700693	7,606377229370415	227	16
218	4,220266657683383	7,609560109263444	230	16
219	4,217821648821393	7,939964289744251	231	16
220	4,213351949872719	7,939110733128048	231	16
221	4,210398858269497	11,084663520582774	233	16
222	4,2084241441912456	10,67154229385809	237	16
223	4,204439801790145	10,696023916346395	236	16
224	4,198408439569323	10,73983160617218	236	17
225	4,194809499275513	10,344719506394455	236	17
226	4,191200009048182	11,945548942234378	236	17
227	4,190135546339444	11,131669760876608	239	17
228	4,184925251950199	11,11739208061975	237	16
229	4,181844951887823	10,480316712642358	239	17
230	4,178123837703713	10,473894158469678	239	17
231	4,174272192929923	12,361207269460351	240	17
232	4,17114263057809	12,360241538045878	241	17
233	4,170323065845718	12,36600453190852	239	17
234	4,162945881653304	10,515092303633882	242	17
235	4,157497246139114	10,64030868396762	242	17
236	4,151630882548303	10,574820360385463	242	17
237	4,148623682565796	11,1307651697286	243	17
238	4,147258375819726	10,889879272082197	245	17
239	4,145767480071316	10,452896064841488	244	17
240	4,143513629493706	11,050940544476827	243	17
241	4,140001740840261	10,934193711391236	245	16
242	4,1362876512213385	10,909676344158136	246	17
243	4,133856586002184	9,90247902696475	246	17
244	4,130735570062268	9,872886335951367	245	17
245	4,127524478114255	10,209112876812265	244	16
246	4,126557851581736	10,204538730584458	244	16
247	4,1232704799776725	10,224357854971313	247	16
248	4,120667683849385	10,234574061687365	245	16
249	4,119937114271727	10,255418329408196	245	17
250	4,118306516184467	9,959905650350803	243	16
251	4,113863030068874	9,941809474060646	243	16
252	4,112471068774545	9,983965357292321	243	16
253	4,111288969600118	9,986219444625839	243	16
254	4,110046030374096	9,949361127599781	243	16
255	4,107069943385833	9,834697142222003	246	17
256	4,1047563469359964	10,108790055268638	246	17
257	4,103765264662751	10,081726384790496	247	17
258	4,101114722051022	6,992683448536905	251	16
259	4,100608905825955	7,035262095702298	252	16
260	4,097569759346592	6,856544068440021	254	16
261	4,091999339691875	10,579032639782588	252	17
262	4,089736509479935	10,585729885110956	255	17
263	4,086618543434797	10,641788805748838	255	17
264	4,085144293419666	10,71604783628948	256	17
265	4,083403185002917	13,649168629863523	256	17
266	4,082479012936004	13,639193679802942	258	17
267	4,080773013198839	10,688827670809049	258	17
268	4,079577338121128	13,645237831326599	259	16
269	4,075764976376261	10,082547133692739	259	16
270	4,073960937630808	10,122806497884886	259	17
271	4,073409930230505	10,169100363608969	261	17
272	4,071299524830066	10,070655122742066	261	17
273	4,070155068213421	11,472375601000445	261	17
274	4,067198059838263	15,176126221030707	256	17
275	4,0644577223497125	15,090273336969805	257	17
276	4,062919869402346	14,220895999637829	256	17
277	4,062336710355294	8,526885658412594	259	17
278	4,0613555874935585	8,760767198793237	262	17
279	4,060154476694565	13,726272334835965	262	17
280	4,05820202088034	11,270906517023015	265	17
281	4,057459795040872	7,917989436119087	265	17
282	4,053693186341728	8,04519991917879	266	17
283	4,051548200604476	8,208401478672672	265	16
284	4,050869255842013	8,03482824790502	268	17
285	4,0492565359552355	10,629910689240836	269	17
286	4,047529099938059	10,580719594332306	268	16
287	4,042504929495081	10,882887350525808	265	16
288	4,041252394992124	10,768449714478256	269	17
289	4,03617913034506	12,22099629172841	266	17
290	4,035409087841027	9,624265658621253	263	16
291	4,033388534760585	9,521141870161015	265	16
292	4,03283720551589	12,057239960267685	266	16
293	4,030839053539699	11,876581715247266	268	16
294	4,0296674306073585	13,162309782757125	266	16
295	4,027201614213239	11,569225890377988	266	16
296	4,026095725165379	13,518829952091949	266	16
297	4,02273144070489	15,532430851492904	267	16
298	4,018900480851274	14,152364457302234	269	16
299	4,015187019403095	14,125365446376074	269	17
300	4,0143468635343	14,23001599190527	272	17
301	4,012461812710678	11,9701200904046	269	16
302	4,009668461927421	10,768343192127844	267	16
303	4,008284135223687	10,742737265648389	267	16
304	4,004674136319243	11,923711859266243	268	16
305	4,000245330257761	10,313557841784407	269	16
306	3,9997814297711787	11,4573662085781	268	16
307	3,996916457980804	10,188135770118604	270	16
308	3,995014379579009	10,245002604811699	269	16
309	3,9925325443833866	10,772885479006305	270	16
310	3,9918230675027124	10,724137651011905	271	16
311	3,987585096734645	11,784233650649123	271	16
312	3,985297128847949	10,21294600860725	271	16
313	3,9830002653250953	10,468115022290723	272	16
314	3,9797122955218307	10,363801869584526	277	16
315	3,9783007117911326	10,298838471341886	276	16
316	3,9772710298152574	10,320039616555572	279	16
317	3,9749428906583835	9,294065700568009	280	16
318	3,9731726895924697	9,398497332806565	281	16
319	3,9709975538576026	9,397034153681766	279	16
320	3,9697000200575925	9,522029638108627	278	16
321	3,967689884219992	9,568744551869834	280	16
322	3,966072325489909	9,457471265570723	280	16
323	3,9638782544671654	9,46534098423735	281	16
324	3,962802677571966	9,493449616407066	282	16
325	3,9599390776920163	9,443717639347641	280	16
326	3,9565955604251553	9,679881848020864	282	16
327	3,954405887930821	10,167548942910319	284	16
328	3,9527495301275386	10,03466348638474	286	16
329	3,951202331477275	10,039365306195489	283	16
330	3,946029595129343	10,049128884112822	284	16
331	3,9414903276325988	10,042524047677828	284	16
332	3,9407446856746935	10,035589956360468	286	16
333	3,939389476660791	9,793267286235453	286	16
334	3,935720538870642	9,75262511949025	286	16
335	3,9338299757411597	10,206827786777051	287	16
336	3,932196319275637	10,075142047485878	288	16
337	3,929585401100097	10,045613853834043	285	16
338	3,9289982113351107	10,026908285421209	286	16
339	3,9280176789208374	10,117657987468531	285	16
340	3,9255666894292265	10,674924638862146	286	16
341	3,9225378201599335	10,395114345084119	286	16
342	3,918532156926614	10,422506745936282	285	16
343	3,9133995490774796	10,472807628233051	285	17
344	3,9124542954803845	10,47554055741412	285	17
345	3,9111978978955335	10,472436579163807	284	17
346	3,909252111172823	10,782095299057485	284	16
347	3,908537559510722	10,774696174254956	284	16
348	3,9066872761504903	10,776677485183294	286	16
349	3,905760246332561	10,765637510967016	288	16
350	3,9031655786741966	10,763317780821183	288	16
351	3,90043158079616	10,965898985133302	288	16
352	3,8962594824822134	10,722307402464017	287	16
353	3,893605084468889	11,014714933853462	288	16
354	3,891729844556364	10,89701819160387	286	16
355	3,889389458861848	10,87924870558714	287	16
356	3,8876021874241347	10,37559390368378	286	16
357	3,885804012294022	10,470015072219095	288	16
358	3,8836926443819624	10,48633177697639	289	16
359	3,8821277572299815	10,444863329979338	289	16
360	3,8803644612863732	11,599956267746048	290	16
361	3,8790528264177904	12,101361739219325	289	16
362	3,8779862760862795	12,08621474335692	290	16
363	3,875819639563461	11,979002789699445	289	16
364	3,875672136013817	12,224701817897499	289	16
365	3,8748195960773963	12,231616646948007	288	16
366	3,873749469081694	12,463731343233528	291	16
367	3,870026528013274	13,970746873657408	291	16
368	3,867210195400155	14,033986931600749	293	16
369	3,8649095087757703	14,157310457182444	294	16
370	3,863100836626074	12,462467944348976	296	16
371	3,860223112564699	12,36970005759849	299	16
372	3,8573462426125493	12,50335276923535	301	16
373	3,8552754635192983	12,458715371532104	300	16
374	3,8521202099188416	11,344153302591561	302	17
375	3,85071034581877	10,173599613581537	303	17
376	3,8484568127458476	10,343365437229124	301	17
377	3,847017283362875	9,526692217376203	300	17
378	3,844538622494588	9,543743026199673	298	17
379	3,8433220327673685	9,515197480955857	299	17
380	3,842627983024927	9,510259658762187	300	17
381	3,8416219453642895	9,559096994572315	301	17
382	3,8365718991774442	11,525946589415845	303	17
383	3,8346608243136755	11,622383657774696	304	17
384	3,8340035082603277	11,613727084268643	305	17
385	3,826694377043611	11,269406855035141	302	16
386	3,825629491524368	11,310059060162889	303	16
387	3,8226377662642284	11,27012791918366	304	16
388	3,8214122242234447	11,37368365841672	304	16
389	3,8197397464784455	11,381416638833347	305	16
390	3,8180847229254486	11,377221472584756	305	16
391	3,817496812804549	13,12585726220416	306	16
392	3,814863010046959	11,369490682725624	304	16
393	3,813883374990564	10,841173566209896	304	16
394	3,8105811639009324	10,615395221946624	307	17
395	3,8077211338390184	11,168427161752579	306	17
396	3,8063861570030166	10,615432828029055	308	17
397	3,8048452139942195	10,958650286644374	305	17
398	3,8030074993746643	10,955644024406812	306	17
399	3,800965221348634	12,695698497146685	308	17
400	3,80014092584195	10,967534175958766	308	17
401	3,7981816111577134	10,914344889967447	308	17
402	3,7964923291025143	10,917334452311792	308	17
403	3,7953204815915393	10,96410858841508	308	17
404	3,79455063389416	10,976704100533427	308	17
405	3,7936946367831132	10,978444114887076	308	17
406	3,791788043680546	11,875720322932569	309	17
407	3,7888526957886826	11,99937029348876	309	17
408	3,787679295634396	11,951280748923416	307	16
409	3,7836982073738925	13,395306613982475	312	17
410	3,7832860675375093	13,391158230968564	311	17
411	3,7821259139312957	13,368368168969841	312	17
412	3,7785478507751287	13,093041573703283	313	17
413	3,7774660093547494	13,104371917593054	313	17
414	3,7763129487322717	13,055686833378369	314	17
415	3,775669266389872	13,090998165188273	313	17
416	3,7741377716064384	13,059834428377359	315	17
417	3,771851175524014	12,206904414474684	316	17
418	3,770363168205153	12,175673010183628	318	16
419	3,769783109180581	12,176401993267929	317	16
420	3,767968470864482	12,194621507853554	318	17
421	3,7669583809882927	12,097798028959712	317	17
422	3,765669954781636	12,086368333981516	318	17
423	3,765194081065161	12,214526248720246	318	17
424	3,764217207755786	11,9885254945992	320	17
425	3,7617901905815025	11,81266967181207	321	17
426	3,758766454261815	11,83285413005731	321	17
427	3,7567718106000116	12,004931249621688	320	17
428	3,7548877318971807	12,049364821591508	319	17
429	3,754495465375759	12,036782273136543	319	17
430	3,752588687267421	12,08686872378583	320	17
431	3,7519195044508393	12,34043398306254	319	17
432	3,7510756750834267	12,365165370971546	319	17
433	3,7465344474079667	10,721729778788081	320	16
434	3,74513120714095	11,2528603490015	321	17
435	3,7443280178308194	11,217551028205431	320	17
436	3,7434796056954527	11,860395734828105	322	17
437	3,742976532826881	11,812778041563812	322	17
438	3,742098844960126	11,935271506931217	321	17
439	3,7406253690926303	11,926665520188084	322	17
440	3,7399177965703787	11,953074881199768	321	17
441	3,738883258135178	11,967495824406686	323	16
442	3,7357726825069983	11,951436733232194	323	16
443	3,73059683922076	11,616946695410224	323	16
444	3,729383490415196	11,596684792270715	323	16
445	3,7288486078690593	11,599462500561378	323	16
446	3,726202638694729	10,837261038897887	326	16
447	3,7230894617513277	11,273111124075397	329	16
448	3,7221312490861607	11,73613374149349	331	16
449	3,721619304258917	11,713474423374723	331	16
450	3,720842044408604	11,730203584650704	331	16
451	3,7189512724779306	12,88101729700281	330	16
452	3,716485560828657	12,6528850077126	328	17
453	3,7158362038812007	12,576463463157884	331	17
454	3,7148742234466194	11,644651317358106	331	17
455	3,7139662569151595	14,168211017320072	333	17
456	3,7117268912382517	14,219751000027353	331	17
457	3,7088578192208876	11,624740655232305	332	17
458	3,7074047658442426	11,005640583994554	332	17
459	3,706390992818848	10,991023354344907	331	17
460	3,704437308018334	10,937973193649288	330	16
461	3,704131096833984	10,942483674423505	331	16
462	3,702153123253817	10,652541603718799	333	16
463	3,7006552499191714	10,658790994352513	331	16
464	3,7001477324982845	10,704393234321431	333	17
465	3,696463376992632	10,700137914321093	333	17
466	3,6952627146578316	10,43204734249573	333	17
467	3,6921304811227023	10,464472915386017	333	17
468	3,691250683061013	10,437346382539817	335	17
469	3,6903099111821165	10,506093672294037	335	17
470	3,688800901549569	11,194157866670915	334	17
471	3,686233357539877	11,204142674452466	337	17
472	3,684379163883392	11,199724611440413	339	17
473	3,6828524078614895	10,924282310910305	337	17
474	3,6814398768304666	11,652695355877102	339	17
475	3,6800071292043475	11,556641174342145	340	17
476	3,6780641446018567	10,954841425790745	341	17
477	3,6764624696095862	10,942745647072313	341	17
478	3,6751936929220443	11,022703947009473	342	17
479	3,674697597734	11,088654177761374	342	17
480	3,672909624948543	11,105562226748	342	17
481	3,6721490913800414	11,149856430021758	343	17
482	3,6705006873895747	11,1495466065001	342	17
483	3,6632240741562483	11,046008769842429	341	17
484	3,6628780748972813	11,24620392383939	340	17
485	3,6599159794432388	11,246565257434803	342	17
486	3,658065183458484	11,190391128042451	342	17
487	3,6546000091760993	11,295134330772756	342	17
488	3,654090403169341	11,256884106242532	341	16
489	3,653732159737047	11,256503988965756	341	16
490	3,6504063841846635	11,363841573345649	344	16
491	3,6498087172557834	11,378240841839819	344	16
492	3,649021088932896	11,661182537934462	344	16
493	3,6475108864624515	11,386381868143536	344	17
494	3,6468631939008507	11,395714607919205	342	17
495	3,645008239457608	11,423058137590195	344	16
496	3,6441992199958366	11,442769204453397	343	16
497	3,6437585470120997	11,444226897593477	344	16
498	3,6425639908082057	10,819060529240947	345	16
499	3,640154368765328	11,22293948043385	346	17
500	3,6394202973216476	11,21658645988493	346	17
501	3,631753982958863	11,176480483788497	346	17
502	3,631061779344129	11,42895897403192	345	17
503	3,6302302318194077	11,022986931338155	346	17
504	3,6290534923322015	11,029111855265842	346	17
505	3,6275420928422917	11,029770516906996	347	17
506	3,6270058188986622	11,099264178476904	347	17
507	3,6253491273387444	12,015628125863236	348	17
508	3,624008227184284	12,021032328097595	346	17
509	3,6207733742208097	12,158155133556706	348	17
510	3,6171108137416774	12,114985232793723	346	17
511	3,6161843924776473	12,126752202937103	348	17
512	3,6156539455452887	11,938823222391857	347	17
513	3,6142167445302933	11,89181589820937	347	17
514	3,6134361282989205	11,870066886915332	349	17
515	3,6111499040210835	11,813705700174328	348	17
516	3,609627284935065	11,813798229876374	348	17
517	3,608250339057234	11,69676942229667	349	17
518	3,6074623584249896	11,62710272400045	348	17
519	3,6063526784314	11,678800668342117	348	17
520	3,6060737629982165	11,688479984341686	347	17
521	3,604889872873503	11,439747188367752	347	17
522	3,603130324518967	11,60738749624876	348	17
523	3,6011364478478427	11,942392709439096	347	17
524	3,598971138836974	11,940224232842983	348	17
525	3,5985565552404224	11,89034457521198	347	17
526	3,5929615858397868	11,687558521611853	351	17
527	3,5921805178501907	11,64159375374589	350	17
528	3,5910900427884482	11,546794317333006	352	17
529	3,589593036672123	11,394598496902056	352	17
530	3,5874619471899862	11,389616801393098	352	17
531	3,583563518859393	11,609110256487421	351	17
532	3,583312896964565	11,702823505615973	351	17
533	3,582526807539611	11,721256407008878	352	17
534	3,5817234998868717	11,687797803589229	351	17
535	3,5810316956125368	11,708170408180832	354	17
536	3,580432789006001	11,70569669730822	353	17
537	3,579838470364665	13,098372923193969	355	17
538	3,578439036798613	13,1015063822924	356	17
539	3,5776500498102246	13,111505372361865	356	17
540	3,5768711331120597	13,113847443038242	355	17
541	3,5741745491031893	12,321766477201768	356	17
542	3,573009427029118	12,355484685422566	354	17
543	3,5725182706812344	16,019430920903012	355	17
544	3,5716872127999855	14,636727047969238	355	17
545	3,5712309451085558	14,640570323587276	356	17
546	3,567506034008999	14,50513529204867	354	17
547	3,565446195514598	10,926007693567795	354	17
548	3,564429431713862	10,895841902623731	358	17
549	3,563847145316003	10,908373779606636	359	17
550	3,562240086080278	10,901219474770906	358	17
551	3,5605022161624467	10,901875942663596	359	17
552	3,5602631150889037	10,902923789714889	359	17
553	3,559817978349615	10,897319288131978	360	17
554	3,5573863257139666	10,92531913435708	359	17
555	3,5566056621359268	10,529257308518996	360	17
556	3,554960049455739	10,565115412811254	362	17
557	3,5532339963211403	10,787155253212584	360	17
558	3,5524679199514613	10,875408920337264	361	17
559	3,5520038647529573	10,864822002968326	362	17
560	3,5509349128455745	10,908553958485923	362	17
561	3,5501454579230365	10,91916950626373	362	17
562	3,549728319576461	10,816456694951194	363	17
563	3,5490956887638427	11,350374437375034	362	17
564	3,547459952145178	11,349032692033395	359	17
565	3,5469110811497138	11,350333717054491	360	17
566	3,545770096950203	10,282632798043023	362	17
567	3,5450384769282928	10,2938937560253	362	17
568	3,5443320846033037	10,68898999343071	361	17
569	3,5429969849472087	10,694741862841385	361	17
570	3,542665800786373	10,744038623548494	362	17
571	3,540756192854269	10,866588200368481	363	17
572	3,539846502857101	10,095025175410022	363	17
573	3,5384446668005984	9,854510723099846	366	17
574	3,536301404112206	10,628269179962862	365	17
575	3,5360297775228497	10,623714795827967	366	17
576	3,5348299800581766	10,512811645598767	366	17
577	3,534442422436144	10,588558624478171	366	17
578	3,5334457592841617	10,618629782182145	365	17
579	3,5334143140707694	10,618640079183056	366	17
580	3,5319417362908014	10,632245548048418	364	17
581	3,5301430285921134	10,490540051872513	363	17
582	3,525438615972421	9,974927907731395	363	17
583	3,5251405075991027	10,41019778565743	363	17
584	3,5248835869430746	10,475708997014051	364	17
585	3,524178651865995	11,0859366455124	364	17
586	3,5234469541360345	10,898702965795911	365	17
587	3,523098032071294	10,894328017282758	365	17
588	3,522076998718937	10,876833840698934	365	17
589	3,521115632326553	10,885703899378937	367	17
590	3,520351291545336	10,900933330739557	367	17
591	3,51932270371116	10,890702318160141	368	17
592	3,5185621500368276	10,888017028410633	367	17
593	3,516602867045761	10,87291341450786	368	17
594	3,5153419850710868	10,874977726618626	368	17
595	3,5151341846417186	10,891840975653126	368	17
596	3,5147380842156517	10,891361303419705	369	17
597	3,5141400832302017	10,862454094104198	369	17
598	3,513149380854256	10,707207061572431	370	17
599	3,5128103971522586	10,71634489928906	371	17
600	3,5125557989048635	10,449045097954404	373	17
601	3,5125248553744157	10,445726684567953	372	17
602	3,5117881447905135	10,443752683951475	372	17
603	3,5106736850499627	10,026493890028652	373	17
604	3,5100725499064596	10,062445477286808	373	17
605	3,508114550650448	10,118600476792855	374	17
606	3,507773509030345	10,147497799353147	373	17
607	3,506352162249292	10,204104304664826	373	17
608	3,505783984425172	10,221891447189396	374	17
609	3,505001168183881	10,949670479993864	375	17
610	3,5043846048240397	10,97435998879177	375	17
611	3,503209560182953	10,911234003200692	375	17
612	3,5021309637785523	10,8988036549038	375	17
613	3,501593894338908	10,892610865997518	375	17
614	3,499740611112349	10,179154039042414	377	17
615	3,4991454999841114	10,176820629400043	378	17
616	3,4977953942078397	10,186526596105804	377	17
617	3,4969512980067994	10,444379038914432	378	17
618	3,4968683912016933	10,46144251111958	378	17
619	3,496001002242842	10,617532650604424	379	17
620	3,4956392370996223	10,458041585815007	381	17
621	3,494676561354478	10,441397898586956	381	17
622	3,494440780498104	10,438108839108711	382	17
